866	1251.5997
560	1251.5997
560	1143.5997
542	1023.5997
500	973.5997
446	881.5997
418	809.5997
394	729.5997
378	663.5997
370	569.5997
364	485.5997
364	423.5997
374	363.5997
402	305.5997
432	241.5997
486	169.5997
532	111.5997
572	75.5997
624	61.5997
684	65.5997
756	107.5997
824	157.5997
884	219.5997
920	281.5997
952	351.5997
972	423.5997
994	499.5997
1006	583.5997
1008	689.5997
998	769.5997
974	849.5997
916	929.5997
878	1005.5997
866	1045.5997
