895	1245.4778
617	1251.4778
593	1139.4778
559	1033.4778
515	853.4778
507	703.4778
513	591.4778
533	499.4778
563	423.4778
623	341.4778
657	301.4778
727	281.4778
795	287.4778
865	301.4778
923	363.4778
979	447.4778
1007	517.4778
1025	605.4778
1027	711.4778
1013	823.4778
973	995.4778
919	1143.4778
