713.5	898.351
486.5	897.351
460.5	789.351
440.5	690.351
422.5	577.351
418.5	489.351
430.5	357.351
458.5	273.351
485.5	231.351
548.5	203.351
606.5	202.351
677.5	214.351
716.5	247.351
746.5	290.351
778.5	370.351
788.5	462.351
785.5	545.351
774.5	645.351
756.5	734.351
737.5	827.351
