958	1168.5337
625	1168.5337
626	1062.5337
625	996.5337
621	933.5337
599	880.5337
559	797.5337
539	737.5337
513	642.5337
510	593.5337
514	505.5337
530	442.5337
565	352.5337
602	284.5337
661	200.5337
697	162.5337
730	149.5337
794	146.5337
843	156.5337
885	200.5337
925	250.5337
973	313.5337
1007	385.5337
1030	464.5337
1038	580.5337
1034	641.5337
1033	677.5337
1023	733.5337
1011	777.5337
997	829.5337
983	866.5337
966	924.5337
955	1037.5337
